ID_REF	Mann1_4hr	Mann2_4hr	Mann3_4hr	Mann1_12hr	Mann2_12hr	Mann3_12hr	Mann1_24hr	Mann2_24hr	Mann3_24hr	MGd1_4hr	MGd2_4hr	MGd3_4hr	MGd1_12hr	MGd2_12hr	MGd3_12hr	MGd1_24hr	MGd2_24hr	MGd3_24hr
205603_s_at	57.4	205.0	50.0	199.5	141.2	126.5	112.0	166.1	111.7	49.0	233.7	171.8	131.4	50.0	167.0	100.4	162.4	257.4
201479_at	1070.7	741.9	1015.7	977.0	924.1	1189.1	1077.4	1012.2	1225.1	1033.3	790.1	1108.0	1034.2	1152.5	1303.8	1159.7	1054.5	1231.2
212568_s_at	108.3	51.6	156.6	164.7	248.9	275.5	235.3	120.3	137.5	252.4	161.5	131.1	273.5	250.5	117.4	170.0	212.4	163.2
209095_at	948.2	729.6	805.6	800.2	799.7	792.6	783.2	606.8	679.3	726.6	535.4	705.5	614.7	720.2	512.7	857.7	1048.5	546.3
202515_at	187.9	299.4	231.3	186.1	262.5	304.1	165.1	165.1	283.6	305.9	190.7	223.1	252.3	252.1	303.3	297.1	210.4	226.1
212727_at	123.2	335.1	159.3	112.1	113.1	258.4	336.0	267.8	217.0	295.3	306.6	233.1	330.4	252.2	256.6	243.2	84.8	395.2
210259_s_at	49.0	158.1	95.2	174.5	70.9	87.5	62.8	140.4	119.9	58.1	255.6	166.1	82.3	65.3	178.4	50.7	50.0	108.5
216064_s_at	233.0	180.5	123.8	211.6	225.9	86.6	134.6	259.7	211.0	235.4	176.4	71.4	184.3	301.9	71.9	50.0	214.2	102.4
215116_s_at	1077.4	1273.7	1790.4	1559.0	1466.3	1824.5	1809.6	1708.1	1424.5	1442.5	1719.6	1612.3	1575.9	1513.2	1954.6	1463.9	1478.2	1642.4
37996_s_at	128.7	244.0	241.4	230.2	153.6	236.8	151.3	50.0	168.3	174.1	164.0	235.1	172.9	224.2	76.1	137.1	72.3	235.1
33768_at	284.0	300.5	296.1	375.1	189.8	430.9	142.9	326.8	482.7	416.9	436.3	182.9	435.3	435.3	365.6	331.2	414.1	420.0
203912_s_at	150.9	272.0	102.9	239.2	137.4	203.8	126.0	287.9	278.4	199.1	232.2	194.2	143.3	50.0	155.0	120.2	205.5	214.1
209831_x_at	602.2	456.9	540.5	592.2	434.9	523.0	487.9	489.1	638.5	726.6	612.3	291.6	539.6	332.5	288.9	680.8	503.7	657.5
211928_at	1070.3	1009.5	1143.8	772.1	881.8	832.3	1053.3	1001.5	1047.0	965.6	906.9	1085.0	874.3	1001.7	965.2	953.1	1008.4	1162.0
211684_s_at	614.0	454.8	699.2	710.7	799.7	648.5	656.1	588.5	869.2	542.0	559.0	670.0	554.0	466.5	602.4	718.4	469.7	857.4
203590_at	387.8	647.9	313.8	224.3	331.4	302.0	317.5	362.7	401.2	145.8	376.8	231.2	143.5	314.4	286.0	327.2	532.8	437.8
202253_s_at	224.0	294.0	134.4	311.2	237.1	146.2	168.6	249.0	191.3	216.6	239.4	337.8	222.7	112.0	50.0	244.2	171.9	130.5
203187_at	353.0	715.7	439.1	444.6	505.4	515.4	435.7	539.4	358.4	397.1	420.5	560.3	186.7	408.3	409.0	334.8	386.2	317.6
38157_at	113.8	160.1	52.2	125.6	87.6	53.7	254.3	215.4	132.1	131.5	284.8	88.1	141.0	175.7	66.8	274.9	143.7	206.0
209509_s_at	417.0	408.4	381.3	301.8	370.8	394.1	412.4	375.6	564.4	432.6	436.3	290.9	283.5	387.9	505.5	304.4	403.1	399.9
204514_at	105.3	413.3	303.8	269.6	276.4	52.7	229.5	252.8	261.2	161.0	262.7	241.6	202.1	144.4	296.5	147.3	195.5	270.8
200762_at	1856.2	1171.6	1246.5	1787.0	1802.4	1447.3	1553.7	1649.6	1707.0	1508.7	1333.8	1270.8	1429.3	983.2	998.8	1707.9	1585.2	1345.7
209187_at	173.8	50.0	81.6	132.3	160.6	115.1	115.4	101.0	158.1	137.9	50.0	50.0	140.3	77.6	50.0	169.9	117.3	162.3
203267_s_at	267.7	509.1	351.8	178.7	446.2	447.3	314.0	412.0	257.1	429.6	494.2	349.1	448.5	356.4	419.1	249.3	429.7	373.6
209099_x_at	734.5	463.4	402.6	498.2	787.0	423.0	813.1	596.9	1037.2	1154.4	448.0	511.9	810.7	520.4	445.3	1136.2	737.5	472.1
207648_at	209.4	185.9	201.6	224.0	72.0	81.9	50.0	171.7	50.0	67.4	120.2	62.3	55.5	268.2	138.4	82.5	82.6	50.0
40489_at	234.6	112.6	218.6	66.5	249.7	128.0	223.2	213.9	239.6	251.5	193.9	219.2	290.4	207.5	339.7	118.5	152.7	205.2
215253_s_at	49.0	50.0	90.3	123.8	178.2	202.9	83.5	254.1	50.0	145.8	207.9	149.5	108.8	71.8	243.2	50.0	83.0	162.9
217901_at	682.2	741.2	539.2	830.8	777.7	569.2	615.4	653.6	1038.6	1022.2	667.6	607.2	688.7	683.1	403.2	592.9	572.3	430.5
202834_at	169.7	292.0	184.3	268.7	205.4	148.1	224.1	256.4	189.8	215.1	256.7	330.5	128.5	394.2	151.5	143.8	250.3	50.0
208763_s_at	416.5	351.0	610.7	410.6	293.9	397.7	466.9	501.0	503.0	292.5	330.4	498.7	433.1	352.3	573.6	432.6	389.0	386.7
200606_at	746.5	454.4	628.7	803.6	672.3	696.3	701.3	750.5	1031.0	867.7	710.2	805.8	806.2	551.0	697.2	693.2	859.5	694.0
203270_at	89.9	252.1	186.2	106.9	154.2	173.6	96.2	68.9	224.6	154.2	50.0	237.7	50.0	202.9	345.1	164.6	181.8	277.7
201041_s_at	1810.1	1606.3	1361.7	1587.2	2172.9	1225.3	1989.7	1632.8	1248.6	1944.3	2279.0	1340.9	1774.9	2071.9	919.6	1761.7	2265.8	1058.8
201536_at	611.5	512.7	490.8	659.8	825.9	628.4	572.5	614.7	621.5	661.1	758.6	489.5	750.2	630.8	561.5	602.8	632.5	549.6
204014_at	1253.1	693.9	1270.3	1250.7	1201.9	889.5	725.2	1080.6	1041.4	1152.7	1235.6	1190.8	1120.9	812.2	1211.1	1120.7	1308.9	945.8
209457_at	690.2	430.6	591.9	573.3	559.8	507.0	758.1	493.4	441.6	613.4	622.0	525.7	567.1	451.4	788.3	688.9	405.3	444.0
208891_at	319.1	241.5	411.8	302.2	282.3	203.6	291.0	124.1	228.0	470.3	324.0	294.4	234.1	229.6	225.4	332.5	181.3	181.2
205357_s_at	768.4	457.1	528.3	1002.9	609.1	530.6	817.2	557.5	652.9	946.3	509.4	446.7	881.3	607.2	722.2	1004.5	566.8	464.0
208956_x_at	1267.4	1313.6	810.5	1040.8	838.1	596.4	1010.2	825.6	889.2	985.3	740.3	697.4	1031.0	792.7	864.4	1225.4	967.4	922.8
203230_at	257.0	133.9	205.8	232.2	150.4	176.8	130.1	178.0	70.0	170.5	307.4	245.9	207.9	121.6	188.4	177.0	218.3	243.5
57532_at	159.8	272.3	289.7	286.8	295.6	130.2	272.5	270.4	108.7	153.1	265.4	160.7	208.0	410.3	325.0	228.2	202.1	246.7
201908_at	309.7	278.8	208.9	305.6	92.2	401.6	244.7	266.5	176.6	270.4	342.6	331.7	213.9	241.0	231.8	270.5	312.7	235.1
209033_s_at	492.3	411.8	350.8	749.8	374.1	504.4	389.7	396.5	404.9	419.7	346.4	558.2	456.3	621.8	522.3	300.1	426.2	337.2
202349_at	172.9	194.0	313.1	366.1	309.5	543.6	217.8	116.2	383.7	250.1	181.9	427.6	208.9	501.4	328.8	249.7	303.6	272.1
203692_s_at	156.3	377.5	166.7	222.7	50.0	102.1	79.6	189.2	50.0	135.1	159.6	235.2	66.0	171.9	81.3	138.6	175.3	185.2
38707_r_at	832.8	923.3	871.7	782.5	652.1	1016.7	729.6	825.3	847.6	743.4	582.6	1204.8	1015.5	1066.5	1276.1	1083.2	759.0	704.1
221586_s_at	182.2	50.0	164.1	50.0	112.5	202.1	170.5	190.2	50.0	238.3	166.8	203.7	194.6	127.5	142.5	198.9	50.3	102.4
203957_at	357.5	226.1	383.3	417.3	304.8	329.7	357.8	297.6	443.1	412.1	465.0	332.9	325.7	429.8	410.0	306.7	468.6	567.7
201749_at	349.4	414.0	320.5	293.5	331.5	320.9	285.5	313.8	327.5	243.3	325.1	313.8	236.7	274.1	189.1	219.6	227.4	354.1
204858_s_at	166.2	310.2	177.9	210.8	199.1	50.0	133.7	169.1	92.7	218.1	50.0	268.3	121.3	124.7	247.8	138.9	80.9	119.4
200789_at	1684.9	1228.8	1357.8	1757.2	1403.6	1884.8	1518.0	1389.9	1161.6	1712.1	1277.8	1084.4	1357.5	1328.1	1993.9	1386.6	1216.7	1579.1
201135_at	1032.7	1331.5	1471.0	962.8	1267.8	1345.1	1226.4	1177.3	1189.6	1111.8	1333.4	1515.7	1193.8	1574.1	1785.4	1079.3	1077.0	1527.6
209365_s_at	54.3	144.9	148.9	120.8	50.0	88.6	78.1	157.2	110.0	200.6	159.5	224.7	50.0	92.9	50.0	68.9	222.2	50.0
206645_s_at	960.8	824.9	1089.8	656.3	827.7	650.9	813.3	692.8	723.9	717.9	744.3	769.9	761.0	920.6	909.1	768.2	649.0	783.8
204038_s_at	170.7	224.5	392.1	281.5	104.1	243.2	152.8	135.3	253.5	263.5	356.6	72.5	171.2	275.6	193.6	159.8	50.0	343.9
218995_s_at	679.6	652.2	823.2	534.5	807.7	1038.0	703.5	638.1	919.1	590.6	841.5	741.7	863.7	817.9	972.8	887.3	739.1	850.3
200903_s_at	1836.0	2218.5	2414.7	1943.1	1976.5	1446.3	1804.0	1971.0	1572.4	1543.9	1864.9	1789.5	1929.4	2241.7	1663.2	1857.1	1874.1	2056.9
218338_at	128.5	192.4	134.8	322.8	243.2	342.2	350.1	176.8	422.5	346.8	248.0	387.5	328.2	50.0	280.6	284.7	504.1	383.1
200919_at	489.3	532.0	406.2	288.5	459.2	312.0	411.1	340.8	280.7	399.3	618.2	515.6	412.9	702.5	664.9	557.7	506.1	399.3
204892_x_at	27736.6	32350.0	25558.0	29829.2	30931.7	28806.3	22452.9	28417.7	28200.7	18454.5	32924.3	25910.9	21250.5	38248.3	27648.1	22679.6	30993.2	34380.6
204540_at	1793.1	1689.0	1922.4	1862.6	2402.5	1281.8	1738.0	1963.9	1253.4	1566.2	1695.1	1845.6	1830.3	2419.3	2108.9	1877.5	1654.2	1937.1
209329_x_at	1547.6	2570.9	2428.3	1731.8	2230.3	1822.9	1876.7	2129.5	1523.9	1732.7	1936.5	1828.8	1981.7	2368.2	2139.6	2068.2	2330.1	1683.4
212699_at	155.6	59.0	223.8	189.1	222.5	252.7	105.2	370.6	176.3	150.5	248.2	197.2	202.7	112.7	137.4	147.1	100.6	170.6
200705_s_at	7321.7	9248.2	10198.7	7740.6	8546.2	8895.9	6816.7	9091.4	6802.5	7773.5	8924.6	8814.3	7907.9	9554.2	9582.2	7439.1	9566.2	8696.4
203113_s_at	4647.0	5532.2	5601.7	4211.6	4541.9	4487.4	4595.8	4573.8	3735.9	4596.2	4549.3	5390.4	5087.5	6051.7	6205.0	4801.8	5133.0	5285.7
200689_x_at	17425.7	16740.7	13340.3	19173.5	17645.4	12910.1	17156.5	17137.6	15620.6	14230.9	20202.4	14757.8	16618.5	21889.8	14276.0	17565.6	16356.8	19444.1
204102_s_at	6135.4	6190.0	7616.0	7389.3	7117.3	6371.6	7269.8	9414.7	6629.5	5691.4	7925.9	6873.1	6951.8	7407.4	5881.6	7848.7	7659.2	7417.7
218253_s_at	583.3	752.0	815.7	654.9	615.0	622.9	841.5	504.8	641.0	706.8	555.6	613.8	727.1	764.1	702.8	1013.2	850.3	542.1
214036_at	367.6	375.2	576.4	500.5	510.2	401.0	429.5	345.4	527.8	349.4	579.9	483.3	581.8	462.8	574.7	513.2	435.7	676.3
212830_at	575.3	502.4	565.1	649.9	583.6	856.4	583.2	352.5	431.3	538.9	550.5	315.1	565.4	544.4	549.9	533.5	693.8	441.7
201983_s_at	271.0	291.1	223.0	274.2	393.4	217.8	119.0	333.7	335.4	196.4	334.2	129.3	96.1	205.8	217.9	190.6	322.4	108.2
202820_at	226.9	222.3	199.5	369.3	296.4	284.7	396.8	95.9	263.9	440.9	313.8	533.2	212.7	129.3	266.9	244.0	236.3	96.7
201019_s_at	348.3	562.7	328.6	361.4	422.2	542.1	491.9	482.2	538.3	655.1	408.2	535.3	575.6	327.1	444.8	637.9	541.6	496.9
213065_at	456.8	290.9	249.7	475.7	395.4	505.2	515.5	352.5	310.8	458.2	364.1	489.5	511.6	452.6	398.4	478.8	504.8	329.9
222013_x_at	49.0	50.0	50.0	97.7	239.5	145.0	50.0	61.3	130.2	49.0	109.5	50.0	141.7	371.5	180.5	50.0	68.8	74.5
201142_at	474.9	326.3	458.9	383.6	525.7	472.0	432.1	550.1	416.8	489.8	323.2	468.7	424.5	621.8	451.6	418.7	379.1	617.4
201632_at	557.9	557.8	525.7	567.7	573.3	562.5	513.9	436.9	491.7	521.2	392.0	673.3	534.4	289.9	392.3	607.3	456.1	560.7
205321_at	1963.4	1785.2	1476.6	1751.5	1368.6	888.0	1540.3	1553.4	1200.2	1630.9	1391.3	1381.0	1345.8	1385.4	1220.2	1816.7	2219.5	1204.9
203499_at	399.8	285.7	474.1	341.7	371.6	308.0	375.8	272.4	381.9	429.1	354.3	315.7	445.7	396.2	302.0	333.8	240.6	432.5
210929_s_at	66.6	215.1	50.0	130.8	167.9	50.0	166.4	125.9	50.0	127.4	211.7	50.0	61.0	72.9	181.7	50.0	230.8	50.0
214805_at	184.2	180.8	157.5	226.3	143.8	90.4	106.9	140.6	99.7	169.9	249.7	120.1	207.9	269.1	190.4	127.2	144.7	239.2
200912_s_at	4456.6	3823.0	3496.2	3870.0	4150.7	4190.8	4934.2	3866.8	3980.1	4718.8	3988.8	3275.4	4756.9	4048.5	3923.4	5534.0	4966.0	3955.2
211937_at	2154.0	2441.5	3149.7	1663.7	1963.6	2668.7	1866.4	2011.5	2221.6	1821.6	2308.4	1896.8	2587.8	2505.9	2709.2	1915.8	2657.5	2107.3
201435_s_at	257.9	243.8	275.9	378.2	355.4	263.3	369.2	380.0	340.2	382.5	211.7	472.2	384.0	195.8	212.7	292.2	267.3	269.0
221539_at	2423.6	2302.2	2288.5	1973.9	2500.6	2166.4	2062.9	1935.9	2149.1	2137.2	2269.2	2149.8	1829.9	2656.6	2358.8	2302.4	2378.7	2592.3
208770_s_at	214.4	438.9	188.5	200.1	235.4	122.9	151.3	50.0	116.5	149.6	239.0	234.1	128.9	197.0	247.5	142.3	187.5	50.0
208625_s_at	443.8	259.5	521.8	642.2	558.3	494.6	436.2	414.3	480.7	500.0	613.9	412.5	480.5	390.4	409.2	634.6	517.1	381.5
200004_at	3237.0	2417.2	3453.5	3632.2	3263.8	3242.0	3838.1	3186.2	3488.4	3527.4	3043.8	3552.9	3338.6	2586.3	2985.7	3490.0	3563.1	2915.6
208705_s_at	2093.4	1961.5	1441.0	1685.9	1968.9	1808.6	1814.0	1891.7	1995.2	2055.0	2060.4	1725.8	1596.1	1872.3	1874.9	2125.7	1939.4	2103.9
201123_s_at	2397.8	2025.7	2167.0	1582.1	2249.4	1890.9	1629.2	1821.5	1875.9	1997.6	2055.5	1832.7	1668.3	2130.3	2079.6	1861.8	1860.6	2389.5
213572_s_at	416.1	389.1	361.7	427.5	451.6	247.7	501.8	280.0	385.0	502.0	599.3	362.7	577.3	295.4	460.5	497.8	415.8	346.0
201726_at	925.4	770.6	986.8	1085.8	996.2	751.8	1120.3	1014.3	893.4	860.0	947.1	704.9	909.8	884.1	926.3	1081.9	718.9	1355.8
212418_at	227.2	107.7	67.0	164.1	124.7	165.8	265.4	227.4	156.7	194.9	50.0	50.0	128.9	175.7	110.6	199.1	178.5	50.0
210361_s_at	51.1	55.0	50.0	162.3	160.4	50.0	130.2	50.0	162.6	130.7	181.5	112.2	86.8	76.8	122.7	94.1	160.3	95.7
210827_s_at	1419.9	940.2	1488.5	1228.6	1360.7	1237.6	1310.0	1245.4	1277.8	1105.9	1165.5	1167.5	1274.7	1262.8	1683.6	1377.5	1222.6	963.2
212772_s_at	122.9	252.3	306.0	359.9	225.6	229.5	281.0	250.3	247.3	276.0	195.8	157.5	227.9	246.5	124.7	233.5	136.4	104.0
212300_at	208.8	250.1	212.0	91.1	114.5	117.1	180.5	191.3	177.4	155.0	114.2	57.3	245.9	260.1	291.4	106.7	161.1	163.2
203617_x_at	159.1	108.8	209.5	419.6	227.9	216.6	319.7	270.4	503.1	322.1	307.8	459.2	351.6	287.1	250.8	326.4	256.9	389.0
217039_x_at	167.2	215.1	50.0	104.1	50.0	52.2	169.6	51.6	84.9	53.4	51.8	251.6	241.1	110.1	58.5	113.8	50.0	50.0
221773_at	237.0	168.4	180.5	317.4	185.2	201.2	339.9	185.4	424.8	483.8	248.4	412.6	356.7	126.9	225.9	252.5	229.4	116.9
212458_at	366.1	280.6	392.7	261.7	286.1	327.8	494.8	261.2	299.2	439.0	360.9	361.7	276.3	257.0	260.7	314.5	291.1	266.1
204797_s_at	252.0	214.9	192.8	50.0	156.4	231.2	192.1	240.6	115.9	178.6	101.8	273.3	167.7	248.4	163.5	180.3	171.8	101.5
209477_at	181.7	168.9	322.4	428.7	421.0	167.7	368.9	391.9	356.3	218.3	384.1	294.4	208.6	238.9	292.6	199.6	321.3	341.1
203942_s_at	112.5	50.0	52.4	183.2	81.1	138.7	55.2	165.3	50.0	68.9	50.0	155.6	50.0	53.8	108.3	50.0	154.1	184.9
213195_at	154.3	258.4	176.2	150.8	87.9	50.0	162.0	251.5	87.0	111.5	129.9	143.2	150.6	56.0	198.1	155.0	201.7	206.1
209478_at	296.7	414.0	494.0	209.4	314.6	260.5	372.8	612.9	467.1	355.4	487.4	338.6	372.9	409.0	562.9	435.8	294.8	454.6
204975_at	54.1	174.5	324.6	50.0	201.5	169.1	209.4	281.0	276.6	170.6	93.3	168.1	279.2	152.3	328.8	158.1	108.6	185.7
203729_at	883.3	728.4	857.6	602.3	575.2	682.0	637.2	678.8	683.8	1279.8	778.4	644.6	668.9	449.8	873.2	542.8	544.3	618.0
212640_at	489.8	314.4	603.8	525.8	736.8	572.9	499.6	396.0	519.7	537.1	536.2	387.7	555.4	356.1	328.9	548.5	555.4	412.7
201059_at	1118.3	1090.0	1275.7	1172.9	1331.8	1862.6	1386.8	981.5	874.3	1249.5	928.4	1126.3	1091.6	1057.7	896.7	1200.5	1144.3	1221.6
217294_s_at	2912.5	2716.2	2386.4	2993.6	3288.7	2257.3	3143.1	3016.8	2274.2	3016.7	3002.7	2562.7	3254.4	3711.8	3078.3	3218.5	3300.2	2767.6
201313_at	336.6	308.4	261.4	470.1	300.6	390.7	316.5	269.1	220.7	418.2	239.7	413.5	268.1	335.9	453.8	252.7	287.0	248.4
202596_at	1225.7	1544.8	715.0	690.6	1255.9	873.0	1225.0	504.3	933.6	1225.7	889.8	465.4	1010.8	1248.0	817.5	1149.0	906.7	1041.7
202587_s_at	225.2	146.9	319.6	231.3	176.5	168.3	239.4	240.3	150.6	199.2	312.9	108.8	225.2	327.4	348.1	187.5	125.0	358.4
201802_at	126.7	355.5	180.8	249.9	234.1	247.2	152.3	186.7	210.0	99.6	160.6	250.0	193.4	378.9	203.4	108.8	242.7	239.3
209026_x_at	3603.7	5436.9	4320.0	3411.8	3143.5	3688.7	2652.2	4250.6	2842.9	3325.2	4375.1	3564.0	2635.2	4608.4	4800.1	2890.6	4122.2	3318.4
212866_at	92.9	529.3	105.0	223.2	50.0	50.0	259.8	117.0	306.9	164.2	184.9	429.6	218.3	267.2	310.6	203.4	394.3	194.9
221865_at	62.5	188.8	80.9	153.7	60.8	143.2	160.3	175.7	144.8	113.4	50.0	158.0	115.5	50.0	135.7	50.0	132.2	138.9
202221_s_at	186.6	201.2	133.2	50.0	202.4	165.2	99.8	50.0	96.8	105.4	141.5	133.7	50.0	50.2	176.7	93.5	129.0	50.0
200878_at	1376.0	1516.8	1970.6	1405.9	1788.4	1415.9	1679.0	1216.7	1228.9	1501.5	1878.3	1495.5	1078.0	1284.5	1225.1	1624.7	1506.8	1504.6
212339_at	297.6	381.9	309.4	344.0	226.1	412.3	260.4	262.5	281.7	174.6	302.1	239.5	451.2	380.6	305.0	212.9	393.9	277.2
204505_s_at	406.2	490.9	471.9	400.3	334.3	359.2	321.2	320.5	335.4	510.2	435.2	342.9	403.0	459.1	357.4	361.1	500.1	421.7
208967_s_at	594.8	697.5	483.6	731.3	731.4	463.8	728.1	574.0	659.6	417.8	572.4	733.7	568.8	729.9	709.2	555.9	675.0	601.0
201061_s_at	1419.6	971.8	1887.4	1899.2	1738.3	1507.9	1492.4	1520.1	1469.2	1287.0	1202.4	1761.0	1363.0	1373.1	1558.2	1398.0	1290.5	1487.7
210651_s_at	211.5	50.0	151.6	93.8	103.8	50.0	166.9	50.0	50.0	133.5	150.2	192.2	195.9	97.4	129.8	62.4	138.4	50.8
204348_s_at	419.0	393.8	169.6	390.6	618.9	383.6	320.4	237.0	265.2	328.4	589.0	332.5	283.2	516.0	275.4	429.2	384.0	434.1
202017_at	4378.9	4818.3	4445.5	4331.8	4975.2	4281.8	4514.7	4694.4	4531.0	4394.5	4094.7	4599.8	4456.9	5265.0	5339.2	3780.7	4589.7	4155.4
209368_at	162.0	262.0	147.1	154.8	50.0	149.7	50.0	224.6	50.0	56.8	218.4	192.4	101.9	201.6	99.9	83.1	113.1	108.2
213434_at	375.5	356.4	505.4	303.7	520.3	620.8	360.9	465.2	377.5	387.2	375.2	457.9	423.7	325.8	441.9	489.6	405.3	336.3
396_f_at	490.7	631.3	444.7	330.1	345.0	492.7	363.2	497.0	553.1	344.3	162.8	705.8	296.1	709.4	483.8	289.1	183.2	692.7
200843_s_at	841.6	1255.3	1200.4	1061.4	1165.2	1172.3	1116.8	942.0	941.4	1140.0	1051.5	962.2	1060.5	1252.6	1285.6	1229.6	1091.7	1532.8
202609_at	1221.6	704.0	1103.5	1068.2	962.9	1047.8	1404.4	802.7	1112.3	1163.0	1047.5	839.6	1143.3	855.7	921.8	1015.6	1028.2	1242.9
217887_s_at	305.9	90.2	209.6	222.9	196.2	90.2	243.0	180.6	97.0	200.1	150.0	159.0	185.4	204.7	55.6	273.7	273.1	204.9
209262_s_at	616.2	770.8	854.5	714.6	779.0	557.3	828.5	1066.1	706.5	689.9	845.9	1067.5	648.2	810.5	1128.4	701.3	542.9	970.4
216836_s_at	471.7	311.5	561.7	356.6	573.9	838.3	426.6	631.0	699.0	456.1	715.4	499.6	412.8	533.4	733.5	615.5	510.9	607.1
202454_s_at	477.2	342.5	374.2	319.5	632.5	374.5	500.5	414.8	441.7	487.7	637.6	441.5	492.5	391.4	232.2	466.7	511.0	403.2
203719_at	691.0	765.2	524.4	347.1	799.0	692.7	660.9	664.6	656.0	647.6	417.7	749.4	572.0	778.6	719.1	876.1	541.4	586.4
207163_s_at	336.9	524.8	571.6	519.2	445.6	266.7	339.3	519.3	488.6	257.3	351.7	536.8	426.4	596.2	431.9	305.0	341.6	290.5
210158_at	49.0	161.5	50.0	50.0	91.5	50.0	50.0	50.0	97.4	49.0	50.0	172.9	50.0	165.3	50.0	175.3	110.8	159.3
203643_at	376.3	300.1	282.3	297.7	377.7	239.6	285.1	505.4	268.3	412.0	268.2	530.2	433.3	343.3	385.6	469.1	265.2	296.5
200043_at	3363.7	2221.4	2442.3	2600.3	3075.2	2357.9	3499.6	2023.9	3068.8	3754.5	2670.1	3106.6	2927.2	2120.7	2075.1	3028.9	2878.9	2904.2
207061_at	137.3	162.2	50.0	155.9	131.0	50.0	90.3	133.5	50.0	49.0	249.0	50.0	50.0	50.0	119.0	63.0	183.0	168.4
211623_s_at	3847.3	3258.3	5301.4	3266.8	4280.8	4321.3	4573.2	3800.9	4355.9	2777.1	3190.6	4527.1	3603.1	4062.1	5213.6	3882.2	3637.6	4801.9
209009_at	1453.4	1850.9	1613.6	1213.6	1482.4	1371.4	1686.5	1488.3	1561.5	1679.1	1636.9	1313.6	1712.8	1957.1	1682.4	1616.7	1533.6	1220.3
204343_at	188.6	415.1	167.6	135.1	198.2	95.4	267.1	221.5	170.8	129.3	248.2	190.4	266.1	160.5	310.2	227.8	381.1	241.5
218487_at	115.8	141.3	50.0	310.4	50.0	50.0	146.1	187.7	50.0	144.7	203.6	135.2	86.2	154.1	54.6	50.0	117.2	106.0
1487_at	237.8	518.1	576.1	407.2	521.6	458.3	456.7	436.7	313.2	496.1	496.6	429.6	507.0	573.0	434.8	441.0	354.3	381.4
201574_at	1096.0	1028.8	1112.2	722.5	1440.1	1111.5	1107.0	1151.9	951.0	946.1	1021.5	1067.3	849.6	651.8	887.0	940.7	956.5	1043.1
201931_at	1271.1	1127.9	1194.7	1300.8	1268.4	1189.5	1508.6	1241.1	1449.5	1776.0	1096.0	1125.3	1489.5	1193.8	1317.6	1682.3	1274.9	1737.0
202942_at	1526.0	1664.3	1158.0	1178.5	1714.4	1089.7	1204.6	1236.5	981.0	993.2	1622.5	1402.1	1295.5	1826.8	1786.9	987.2	1522.1	1199.4
205633_s_at	153.0	93.5	240.7	283.9	131.9	175.5	268.8	50.6	160.8	230.2	320.4	95.8	226.1	280.5	277.5	206.9	202.7	71.3
201328_at	307.6	175.2	128.1	288.0	224.6	50.0	295.7	228.4	226.1	172.3	227.5	108.8	214.8	233.0	147.1	187.6	272.1	68.9
217053_x_at	98.9	166.9	147.8	134.8	50.0	191.1	50.0	183.1	70.6	122.2	131.4	209.9	75.0	128.9	139.1	183.7	50.0	58.2
211603_s_at	359.7	435.5	365.4	506.0	461.7	446.5	444.2	460.6	292.9	421.2	498.3	507.0	541.8	611.0	582.5	467.8	390.2	514.2
203349_s_at	520.2	323.4	328.1	461.8	247.4	523.2	452.1	340.0	529.6	431.2	419.0	349.0	561.3	298.0	430.9	397.6	445.9	771.1
204503_at	237.0	189.3	138.2	246.5	113.9	50.0	109.1	346.7	188.1	168.5	121.6	225.1	97.7	159.3	134.5	90.4	120.8	50.0
209214_s_at	377.4	287.5	406.5	707.2	449.7	284.0	534.1	261.7	444.8	361.9	377.1	489.5	439.3	444.9	453.0	504.6	312.7	529.6
201995_at	275.0	394.3	361.7	296.0	402.3	327.2	256.1	390.1	367.9	389.6	217.9	170.9	355.7	343.5	266.5	339.5	292.9	339.4
202013_s_at	309.1	318.3	398.1	452.5	322.4	211.4	244.9	427.0	294.9	293.3	389.9	424.3	414.3	292.3	379.4	219.7	340.6	276.4
209537_at	363.7	344.5	301.6	380.2	331.4	340.7	323.8	208.6	211.1	349.1	278.9	443.2	276.9	361.7	242.8	174.3	290.6	171.5
209202_s_at	62.1	254.1	151.8	178.8	60.1	68.0	184.0	207.3	82.2	63.6	180.2	71.2	91.8	128.0	140.7	75.7	70.0	93.4
201952_at	2987.8	2414.5	2018.1	3283.2	2561.2	3006.7	2497.4	2268.9	2770.4	2595.3	2540.0	2112.0	2693.3	2586.3	2485.8	2396.7	2754.9	2555.9
203249_at	127.8	232.1	50.0	190.0	245.0	173.4	178.4	216.7	90.8	56.3	226.0	243.9	50.0	108.6	75.1	156.2	138.2	50.0
205754_at	142.9	118.9	50.0	50.0	189.1	50.0	123.9	50.0	108.3	139.1	105.2	50.0	124.6	215.0	145.0	194.2	144.3	105.9
203989_x_at	134.7	136.1	139.3	213.1	94.7	170.3	72.6	138.9	187.0	206.6	158.7	302.3	112.8	190.9	50.0	99.6	231.9	177.3
213506_at	476.6	345.8	551.1	514.0	447.9	500.4	428.2	307.5	423.4	587.6	382.4	322.4	455.1	355.5	448.6	539.1	477.6	305.0
204713_s_at	210.1	384.0	50.0	202.7	318.4	64.2	125.2	347.7	50.0	109.2	447.8	50.0	102.7	399.7	151.2	178.4	276.3	148.3
